id,price_doc
32028,5231434.5
32029,16963434.0
32030,4230286.0
32031,3932651.5
32032,8093154.0
32033,7586866.0
32034,4002610.75
32035,7147292.0
32036,6541553.5
32037,8720176.0
32038,6274682.5
32039,8835714.0
32040,14439366.0
32041,3374141.75
32042,6483535.0
32043,34437684.0
32044,5598510.0
32045,3677285.5
32046,8088323.5
32047,11734872.0
32048,14479220.0
32049,7021104.5
32050,12802132.0
32051,7794461.5
32052,6084864.0
32053,8580988.0
32054,5903188.0
32055,4302100.5
32056,9069432.0
32057,4791094.5
32058,4768520.0
32059,5294960.0
32060,6418919.0
32061,9971280.0
32062,6017013.0
32063,6882318.5
32064,9914336.0
32065,6142312.0
32066,6600419.0
32067,3712285.75
32068,5011753.5
32069,3637872.0
32070,12847700.0
32071,5215837.0
32072,4277293.5
32073,3808665.5
32074,5544368.0
32075,12826516.0
32076,23463414.0
32077,8395698.0
32078,3895699.25
32079,4392218.5
32080,4984710.0
32081,30557752.0
32082,5899194.5
32083,3842890.75
32084,6474115.0
32085,9189746.0
32086,9952562.0
32087,5401185.5
32088,19435006.0
32089,6861243.0
32090,13495442.0
32091,6792289.0
32092,5501569.5
32093,6049406.5
32094,8492086.0
32095,7094582.0
32096,3472495.25
32097,13495272.0
32098,6567755.5
32099,8298577.0
32100,7913754.5
32101,5252885.0
32102,4212819.0
32103,3855771.75
32104,5778386.0
32105,6924305.5
32106,6883393.0
32107,5558656.5
32108,3618276.5
32109,7340038.0
32110,3841495.5
32111,13788082.0
32112,21148830.0
32113,9074272.0
32114,7590368.5
32115,9710088.0
32116,6612801.5
32117,8579436.0
32118,7105433.5
32119,9903712.0
32120,12074622.0
32121,3574957.5
32122,8743516.0
32123,23688676.0
32124,8503372.0
32125,11835906.0
32126,6986781.5
32127,8514284.0
32128,6760131.0
32129,6257018.0
32130,3506629.0
32131,11686630.0
32132,1840844.75
32133,3890516.25
32134,3845093.5
32135,7617240.0
32136,12322398.0
32137,8484966.0
32138,6679924.0
32139,7323956.0
32140,5916177.0
32141,3261213.25
32142,4188833.0
32143,7400439.0
32144,4766556.0
32145,38381424.0
32146,7052440.0
32147,5421758.0
32148,4920582.0
32149,10414200.0
32150,5220006.0
32151,9498460.0
32152,4927974.5
32153,6926884.5
32154,4043711.0
32155,6912758.5
32156,5037325.5
32157,14595988.0
32158,10735888.0
32159,15429974.0
32160,6175016.0
32161,10422496.0
32162,7566825.5
32163,9166794.0
32164,15451622.0
32165,10185180.0
32166,9773098.0
32167,12067174.0
32168,7715627.5
32169,4062748.75
32170,13141888.0
32171,15538030.0
32172,8361821.0
32173,6512026.5
32174,8118949.5
32175,19772224.0
32176,5949160.0
32177,11305120.0
32178,6078377.0
32179,10019046.0
32180,6991005.5
32181,5993729.0
32182,4746058.5
32183,5838127.5
32184,14007136.0
32185,7146734.0
32186,7755633.0
32187,4207213.0
32188,8798022.0
32189,3845093.5
32190,5377547.5
32191,4709152.5
32192,14736874.0
32193,6978230.0
32194,3685616.75
32195,14065830.0
32196,18680724.0
32197,13428752.0
32198,6790355.0
32199,9187748.0
32200,9452002.0
32201,8534778.0
32202,3780546.5
32203,3992176.25
32204,7078207.5
32205,20670666.0
32206,8204197.5
32207,10176774.0
32208,6753331.0
32209,5125125.5
32210,6334926.5
32211,41449980.0
32212,5591744.5
32213,6579113.0
32214,6985789.5
32215,7444633.5
32216,6690360.5
32217,5834393.5
32218,5685267.5
32219,9566650.0
32220,5782267.0
32221,7648577.5
32222,5350316.5
32223,4487812.0
32224,5554073.0
32225,7277516.0
32226,9185806.0
32227,18673510.0
32228,11105220.0
32229,15757388.0
32230,4981460.5
32231,17040814.0
32232,3874631.75
32233,6044079.0
32234,11856874.0
32235,20607602.0
32236,8110204.0
32237,41386688.0
32238,6765747.0
32239,13753926.0
32240,7675807.5
32241,5197917.5
32242,5849108.0
32243,7543315.5
32244,5300230.5
32245,8258375.5
32246,8899560.0
32247,6819717.5
32248,9234224.0
32249,7745961.5
32250,7029376.0
32251,5241699.5
32252,6356848.5
32253,9322454.0
32254,30492752.0
32255,6341289.5
32256,6553973.0
32257,3950953.5
32258,6565608.0
32259,5773376.0
32260,10242638.0
32261,28127176.0
32262,8579436.0
32263,5263838.0
32264,5423314.0
32265,10356712.0
32266,16150888.0
32267,6709995.5
32268,4497809.0
32269,7190468.0
32270,10219170.0
32271,6861578.5
32272,3601525.0
32273,9385998.0
32274,4995553.0
32275,6708298.5
32276,9566208.0
32277,14545532.0
32278,7779569.0
32279,4685672.5
32280,5783753.5
32281,6610739.5
32282,9102492.0
32283,7014157.0
32284,3952980.0
32285,10668790.0
32286,11117872.0
32287,6374487.0
32288,5294323.0
32289,4342557.0
32290,8457952.0
32291,3843251.0
32292,9515606.0
32293,4298122.0
32294,10875502.0
32295,6598442.5
32296,9008922.0
32297,10200872.0
32298,9196232.0
32299,2608994.75
32300,6932436.0
32301,13561130.0
32302,8193855.5
32303,7098325.5
32304,5094381.0
32305,5892375.0
32306,7477726.5
32307,15286530.0
32308,5407454.5
32309,6847293.0
32310,5400380.0
32311,8703026.0
32312,4326260.0
32313,6045034.5
32314,6657809.0
32315,13004734.0
32316,5857314.0
32317,11907544.0
32318,9993494.0
32319,5102144.0
32320,11150836.0
32321,7690496.5
32322,4276270.5
32323,7528539.0
32324,8265854.0
32325,4830396.0
32326,5598309.0
32327,6418135.5
32328,8595096.0
32329,5609578.5
32330,6338909.5
32331,6876911.0
32332,7693837.0
32333,8433528.0
32334,5189324.0
32335,8292762.5
32336,8506644.0
32337,5807655.0
32338,4994673.0
32339,8510362.0
32340,7208490.5
32341,6068616.5
32342,5850039.0
32343,7044852.5
32344,4695560.0
32345,5416497.0
32346,5766658.0
32347,5011873.0
32348,7225565.0
32349,7242531.0
32350,12533956.0
32351,6750946.0
32352,10792718.0
32353,5982651.0
32354,6900857.0
32355,6061788.5
32356,7084861.5
32357,7874774.5
32358,7065917.5
32359,23034076.0
32360,5316572.0
32361,9367640.0
32362,8791662.0
32363,7341894.5
32364,5022986.0
32365,8234967.5
32366,7564215.5
32367,4046013.25
32368,5024311.0
32369,7678749.5
32370,3965938.0
32371,7853602.0
32372,9765728.0
32373,9309384.0
32374,18729148.0
32375,5601798.5
32376,6977435.5
32377,7613504.0
32378,6253676.5
32379,5326972.0
32380,8528936.0
32381,4086400.5
32382,11335956.0
32383,12825558.0
32384,4892481.5
32385,8430604.0
32386,9488376.0
32387,3877385.0
32388,5203844.5
32389,9768356.0
32390,4988245.5
32391,6971358.5
32392,7441705.0
32393,7359480.5
32394,5047530.5
32395,5068102.5
32396,4309708.5
32397,7014157.0
32398,5668057.5
32399,10660270.0
32400,6393137.5
32401,7703087.5
32402,3840464.0
32403,11447682.0
32404,5876252.0
32405,16714584.0
32406,6826876.0
32407,7041288.0
32408,4752063.5
32409,18746156.0
32410,5922380.5
32411,7188633.5
32412,9775018.0
32413,12179950.0
32414,12193628.0
32415,5368562.0
32416,11837836.0
32417,8112165.0
32418,6403883.5
32419,6051561.0
32420,7703526.0
32421,1888944.875
32422,4694155.5
32423,5502697.0
32424,7130595.5
32425,4200458.5
32426,9204310.0
32427,12045584.0
32428,6960679.5
32429,10176258.0
32430,4114776.75
32431,7670652.0
32432,11541802.0
32433,3506713.5
32434,12108568.0
32435,6856318.5
32436,9630430.0
32437,8703928.0
32438,6658816.5
32439,4894913.5
32440,7174447.5
32441,3142115.0
32442,9968774.0
32443,5791680.0
32444,5628826.5
32445,8244528.5
32446,9244706.0
32447,8300092.0
32448,6779147.5
32449,12379848.0
32450,6764624.0
32451,9938208.0
32452,6711795.5
32453,6947467.0
32454,4674139.5
32455,8080699.5
32456,6221847.0
32457,5442775.5
32458,8426344.0
32459,9170966.0
32460,6286456.0
32461,14381112.0
32462,8539300.0
32463,4716754.0
32464,9649204.0
32465,4073948.25
32466,8668116.0
32467,5458246.0
32468,7910700.0
32469,8553802.0
32470,12611360.0
32471,17607924.0
32472,6703307.5
32473,6294254.0
32474,4295186.0
32475,13007518.0
32476,6581013.0
32477,3810925.75
32478,6925087.0
32479,4412980.5
32480,9655318.0
32481,5315652.0
32482,5039868.0
32483,9933140.0
32484,12779056.0
32485,14888416.0
32486,7630999.0
32487,6499481.5
32488,13381460.0
32489,13345294.0
32490,5401866.5
32491,7542736.5
32492,9825542.0
32493,8604338.0
32494,6286217.5
32495,5989306.5
32496,5547820.0
32497,8008619.0
32498,13621236.0
32499,12833978.0
32500,4618347.5
32501,9374556.0
32502,7374836.0
32503,5464431.0
32504,4932572.0
32505,9443240.0
32506,6473031.0
32507,3257978.75
32508,7014751.0
32509,4735481.0
32510,14422082.0
32511,4837071.0
32512,6539423.0
32513,5195320.0
32514,6712987.5
32515,7449353.5
32516,8050776.0
32517,10517810.0
32518,4632440.0
32519,4198385.0
32520,2103567.25
32521,6999936.5
32522,6471291.5
32523,7313546.5
32524,7640903.5
32525,5672156.0
32526,7794049.0
32527,7232585.5
32528,4752819.5
32529,6364367.0
32530,5122359.5
32531,6170856.5
32532,13244190.0
32533,6459536.5
32534,5019367.5
32535,5642469.0
32536,11009134.0
32537,6752063.0
32538,9736966.0
32539,5511109.0
32540,7754417.5
32541,12673082.0
32542,6153032.5
32543,6102241.5
32544,5080422.0
32545,4995553.0
32546,11103150.0
32547,6539913.0
32548,4516163.0
32549,3826630.5
32550,6890597.5
32551,5277728.5
32552,6709055.5
32553,6759773.0
32554,9675412.0
32555,9989474.0
32556,9651502.0
32557,3758430.25
32558,7029198.5
32559,9658164.0
32560,6595557.5
32561,6125642.0
32562,11527308.0
32563,6810305.5
32564,5476108.0
32565,8273272.0
32566,4234364.5
32567,4903752.5
32568,10017702.0
32569,6985558.0
32570,6028130.0
32571,6299371.5
32572,6337173.0
32573,8262825.0
32574,6859458.5
32575,4890299.5
32576,6977990.0
32577,5152205.0
32578,6392084.0
32579,8243859.5
32580,6304711.0
32581,4922085.0
32582,7009641.5
32583,7799103.5
32584,4667239.0
32585,4741558.5
32586,5893241.5
32587,5989300.0
32588,6722821.0
32589,2800458.0
32590,9739038.0
32591,8212698.5
32592,4191607.0
32593,3794169.5
32594,4009621.5
32595,6866761.0
32596,10201994.0
32597,7037986.5
32598,9875756.0
32599,6134785.0
32600,7237705.5
32601,5266525.0
32602,7604524.5
32603,6577422.5
32604,4419243.0
32605,5284040.0
32606,6424804.0
32607,7777522.5
32608,7823293.0
32609,7178474.5
32610,6627002.0
32611,7286774.0
32612,4068820.75
32613,5913008.0
32614,9726308.0
32615,4244819.5
32616,6874067.0
32617,7340789.0
32618,6211110.0
32619,4472912.5
32620,6655100.5
32621,6209758.5
32622,17716244.0
32623,11207068.0
32624,12800788.0
32625,9412134.0
32626,7090388.0
32627,7628609.0
32628,8096665.5
32629,12125226.0
32630,5665698.0
32631,5905938.5
32632,6195249.0
32633,8008173.0
32634,6813069.0
32635,8832156.0
32636,4839301.5
32637,7274242.5
32638,6640382.5
32639,8922884.0
32640,5270930.0
32641,6449295.0
32642,6743687.5
32643,12245972.0
32644,6684736.0
32645,6727132.0
32646,8017832.5
32647,16370758.0
32648,6712516.5
32649,6833016.0
32650,8650104.0
32651,1953528.25
32652,9618882.0
32653,11151470.0
32654,5608306.5
32655,12656488.0
32656,4893105.5
32657,5756335.5
32658,8172157.0
32659,3968853.25
32660,7100944.0
32661,7504737.0
32662,12907564.0
32663,9450742.0
32664,9958972.0
32665,12556142.0
32666,7618137.0
32667,6809845.0
32668,6314010.0
32669,8810412.0
32670,7027649.0
32671,6506593.0
32672,4734971.0
32673,9154968.0
32674,6100019.5
32675,4802153.0
32676,5990483.0
32677,4537835.0
32678,9401140.0
32679,5186745.5
32680,19231898.0
32681,8894560.0
32682,5727154.5
32683,13300860.0
32684,6413551.5
32685,6139537.0
32686,6417752.5
32687,5729328.0
32688,6682510.0
32689,5881516.5
32690,7846613.5
32691,8424960.0
32692,12690326.0
32693,8114238.0
32694,6736230.5
32695,8539282.0
32696,3927479.5
32697,6215943.5
32698,5787504.5
32699,5999487.5
32700,8665014.0
32701,11671980.0
32702,12449532.0
32703,9111618.0
32704,10433056.0
32705,10113262.0
32706,5432509.0
32707,8369181.0
32708,6176612.5
32709,5483328.0
32710,10910514.0
32711,6896728.0
32712,8268068.0
32713,5210950.0
32714,7396687.0
32715,4402458.0
32716,4503170.0
32717,7594916.0
32718,9435776.0
32719,6060184.0
32720,5559209.0
32721,14883058.0
32722,6684015.5
32723,4802614.0
32724,7587869.0
32725,17487418.0
32726,4157987.75
32727,4394561.0
32728,9612242.0
32729,6059894.5
32730,9475646.0
32731,5942088.0
32732,5514101.0
32733,6074594.5
32734,4851522.0
32735,6049562.5
32736,4268550.0
32737,4455684.5
32738,8366650.5
32739,37684792.0
32740,5605124.0
32741,6620931.0
32742,12875842.0
32743,7085498.0
32744,12657542.0
32745,6129203.0
32746,10356634.0
32747,6986785.0
32748,4576707.0
32749,3810925.75
32750,9496760.0
32751,6734218.5
32752,28457188.0
32753,5730194.0
32754,7874321.5
32755,7111282.5
32756,7330555.5
32757,11299148.0
32758,7184978.5
32759,6031947.5
32760,5027117.0
32761,5506099.0
32762,7475387.5
32763,5963360.5
32764,5857064.0
32765,5197917.5
32766,8080790.5
32767,6226686.5
32768,5987120.0
32769,5894703.5
32770,6401364.0
32771,12411436.0
32772,14625542.0
32773,5959829.0
32774,5585303.5
32775,6365268.0
32776,5661846.0
32777,4224834.0
32778,5681766.0
32779,4257538.0
32780,6736208.0
32781,6986145.5
32782,5598392.5
32783,8999914.0
32784,9490070.0
32785,6975559.5
32786,4989943.5
32787,9677216.0
32788,5205551.0
32789,5157732.5
32790,5336176.5
32791,5850443.0
32792,5706314.0
32793,15093388.0
32794,1570650.875
32795,5138744.5
32796,6178509.0
32797,6672353.0
32798,6728990.0
32799,12182404.0
32800,4287139.0
32801,6242381.5
32802,8009372.0
32803,4800362.0
32804,10034380.0
32805,12062136.0
32806,5422953.5
32807,5446106.5
32808,5660371.0
32809,8534778.0
32810,5578481.0
32811,9641266.0
32812,4983195.0
32813,6580581.0
32814,3848564.5
32815,5393883.5
32816,4151467.0
32817,6283283.5
32818,8172031.0
32819,3244103.5
32820,5809285.5
32821,10270916.0
32822,6322268.0
32823,8346690.5
32824,6047250.5
32825,6227636.5
32826,11088956.0
32827,8939642.0
32828,6007013.5
32829,5924863.0
32830,5263680.0
32831,6278952.5
32832,3983366.5
32833,12042512.0
32834,9477914.0
32835,6262401.0
32836,6080057.0
32837,6099163.0
32838,4170608.0
32839,26066954.0
32840,7385847.0
32841,5582702.5
32842,7513731.0
32843,3905295.5
32844,5655705.0
32845,8868536.0
32846,11169382.0
32847,3690305.75
32848,11950672.0
32849,4103411.25
32850,7518924.0
32851,10547298.0
32852,4341557.0
32853,4644673.0
32854,8234567.5
32855,9854200.0
32856,4690314.5
32857,8198749.0
32858,3681018.0
32859,6060476.0
32860,6883393.0
32861,6270775.5
32862,7631869.5
32863,6093085.5
32864,7098879.0
32865,8523726.0
32866,3680897.75
32867,4454375.0
32868,10035680.0
32869,7330926.0
32870,5625500.0
32871,5529260.5
32872,9268352.0
32873,4741293.0
32874,5277448.0
32875,8930600.0
32876,8062047.0
32877,8541692.0
32878,11544088.0
32879,4129421.25
32880,7563087.5
32881,7796172.5
32882,6971358.5
32883,5198740.0
32884,6680688.0
32885,4555265.5
32886,5316310.0
32887,5659915.0
32888,8049640.5
32889,4416883.5
32890,5222867.0
32891,6598852.0
32892,5531734.5
32893,10709758.0
32894,5233815.5
32895,8333768.0
32896,6323899.5
32897,3629206.75
32898,11152060.0
32899,9726126.0
32900,6018515.0
32901,7832101.5
32902,7486013.0
32903,7093652.5
32904,10741358.0
32905,6915574.5
32906,6716670.5
32907,4665716.5
32908,8250953.5
32909,2994355.75
32910,8229375.0
32911,10315646.0
32912,7007322.0
32913,6436770.5
32914,4253977.0
32915,8049546.0
32916,12274846.0
32917,6199280.5
32918,9132996.0
32919,13894346.0
32920,5804585.5
32921,5225339.0
32922,4696329.0
32923,5655369.5
32924,2916425.25
32925,4529888.5
32926,3848738.5
32927,9425178.0
32928,10896160.0
32929,12045314.0
32930,5302249.0
32931,6747983.5
32932,6163302.5
32933,5823143.5
32934,4664876.0
32935,13897398.0
32936,4615019.0
32937,4984572.5
32938,8170109.5
32939,5133343.0
32940,7587540.0
32941,9120544.0
32942,6968453.5
32943,5987081.0
32944,5389996.5
32945,5437584.5
32946,7822780.5
32947,7657113.5
32948,13331130.0
32949,6251332.5
32950,4985944.0
32951,7924410.5
32952,7885528.0
32953,7100054.5
32954,7380130.0
32955,10594108.0
32956,6241154.0
32957,5283752.0
32958,10864674.0
32959,12351160.0
32960,6093940.5
32961,9045340.0
32962,5244774.0
32963,9827982.0
32964,4892063.0
32965,9984760.0
32966,6608942.5
32967,7429501.0
32968,6667509.5
32969,6863550.0
32970,6592459.5
32971,5990472.5
32972,6365348.5
32973,5068038.0
32974,8139663.5
32975,7425178.5
32976,6440112.0
32977,5280676.5
32978,7045167.5
32979,5520714.5
32980,4601154.5
32981,6141243.5
32982,6066285.5
32983,7935172.5
32984,5454368.5
32985,4630939.0
32986,6813613.5
32987,8681086.0
32988,7047559.5
32989,4201799.5
32990,8655856.0
32991,3775748.5
32992,6404204.5
32993,5463785.0
32994,3701217.0
32995,8351493.5
32996,5470108.0
32997,9321796.0
32998,22938710.0
32999,3922024.0
33000,5825761.5
33001,6110620.0
33002,6244920.5
33003,4743883.5
33004,6373719.0
33005,7745720.0
33006,11802040.0
33007,5469756.5
33008,4501056.0
33009,7961009.0
33010,5707634.5
33011,4753801.0
33012,5466176.5
33013,4371742.0
33014,5716162.0
33015,7261621.5
33016,4985425.0
33017,5704363.0
33018,6692857.0
33019,6403701.5
33020,6515840.0
33021,6794752.0
33022,6835328.0
33023,8503922.0
33024,14523376.0
33025,4684367.5
33026,5655705.0
33027,4087524.25
33028,6908066.5
33029,6738897.5
33030,8318998.5
33031,4870719.0
33032,10251312.0
33033,7629540.0
33034,4326199.0
33035,6347346.0
33036,5788769.0
33037,7320682.5
33038,6941426.0
33039,9091734.0
33040,12602920.0
33041,4047349.75
33042,9852926.0
33043,8021144.5
33044,6134063.5
33045,14185444.0
33046,7088688.0
33047,9773098.0
33048,9837356.0
33049,21059352.0
33050,9328966.0
33051,6152569.0
33052,10232952.0
33053,8793248.0
33054,4353068.0
33055,10755830.0
33056,5399289.5
33057,8590398.0
33058,6388565.5
33059,9531500.0
33060,5169802.5
33061,4770185.0
33062,7407127.0
33063,6536401.0
33064,5544877.5
33065,6714435.5
33066,10389158.0
33067,5624099.5
33068,9374810.0
33069,13287756.0
33070,10494290.0
33071,12343800.0
33072,5743344.0
33073,3844876.25
33074,13581290.0
33075,6245635.0
33076,7576463.0
33077,6987810.5
33078,5261431.0
33079,9486000.0
33080,7736698.0
33081,17131428.0
33082,9005058.0
33083,7434272.0
33084,6099781.0
33085,12219918.0
33086,11346820.0
33087,4597604.5
33088,4496781.0
33089,10091686.0
33090,9106228.0
33091,5253577.5
33092,5826311.5
33093,16195328.0
33094,5068102.5
33095,4677322.5
33096,8897508.0
33097,5267878.5
33098,6660602.5
33099,5761100.0
33100,5544079.0
33101,6058805.5
33102,5944537.5
33103,2449337.75
33104,4886561.5
33105,11330498.0
33106,4776730.5
33107,4066895.25
33108,13655222.0
33109,6534861.5
33110,5848752.5
33111,5938141.0
33112,5220006.0
33113,7365129.5
33114,4771323.5
33115,9438762.0
33116,6270947.0
33117,5457083.5
33118,11854746.0
33119,13336670.0
33120,3281354.75
33121,6656062.5
33122,5375171.5
33123,34249260.0
33124,3623426.75
33125,7441448.0
33126,5963712.0
33127,7226502.5
33128,6561787.0
33129,13788760.0
33130,8213259.0
33131,8993936.0
33132,5051063.0
33133,29899666.0
33134,8139169.5
33135,9368890.0
33136,7207048.0
33137,4421648.5
33138,13937616.0
33139,7798279.5
33140,6115421.5
33141,6025524.0
33142,9528616.0
33143,2984268.25
33144,4559912.0
33145,6360685.5
33146,6432896.5
33147,3880136.0
33148,6414664.5
33149,16904536.0
33150,5283582.5
33151,7383889.5
33152,15511478.0
33153,9930518.0
33154,7506354.0
33155,11342114.0
33156,9009314.0
33157,6396086.5
33158,14240324.0
33159,5217003.0
33160,4378859.0
33161,6003286.5
33162,8796538.0
33163,6257428.5
33164,6301940.5
33165,7710712.0
33166,5745194.0
33167,5967822.0
33168,8340153.0
33169,4956725.5
33170,6536195.5
33171,7831600.0
33172,10880844.0
33173,4740359.5
33174,6038698.5
33175,3928003.5
33176,5933885.5
33177,6683005.5
33178,7814198.0
33179,13516166.0
33180,5664171.0
33181,5809521.5
33182,5725967.5
33183,5114295.0
33184,5127013.0
33185,8192486.5
33186,5251689.0
33187,6596181.5
33188,7369289.5
33189,9132550.0
33190,6399491.0
33191,15513928.0
33192,8466616.0
33193,7014157.0
33194,5270694.5
33195,7923222.5
33196,5376995.5
33197,6301906.5
33198,5480980.0
33199,7401264.5
33200,4059062.0
33201,6206403.0
33202,9496722.0
33203,7845726.5
33204,6175769.5
33205,6855858.0
33206,6519198.5
33207,11289788.0
33208,11214516.0
33209,6943301.0
33210,2994242.25
33211,6412003.5
33212,5173364.5
33213,4935866.0
33214,7617277.0
33215,5001047.5
33216,4301536.0
33217,4860311.5
33218,5513840.0
33219,3978693.25
33220,6970077.5
33221,5795468.0
33222,5598333.0
33223,1838045.75
33224,12365252.0
33225,8026713.0
33226,5436344.0
33227,4636003.0
33228,4167533.75
33229,7020912.0
33230,6606352.0
33231,7454403.5
33232,7414479.0
33233,9332676.0
33234,12860792.0
33235,6581228.0
33236,8515344.0
33237,15501700.0
33238,9940754.0
33239,6303727.5
33240,7345129.0
33241,6732441.5
33242,4893012.5
33243,4447027.0
33244,11418168.0
33245,6519931.0
33246,6672167.5
33247,3889850.25
33248,10446902.0
33249,18117634.0
33250,12588834.0
33251,8054464.5
33252,10982996.0
33253,6679924.0
33254,4757639.5
33255,7773083.5
33256,9263882.0
33257,5973094.0
33258,23989800.0
33259,5515825.0
33260,5545750.0
33261,7903706.5
33262,7033578.5
33263,6446915.0
33264,10400246.0
33265,9373800.0
33266,6935529.0
33267,6573726.0
33268,6102234.5
33269,12485508.0
33270,3163855.25
33271,5465310.5
33272,6013669.0
33273,8129471.0
33274,7043157.5
33275,7628868.0
33276,13112496.0
33277,8044756.0
33278,4375354.5
33279,6657546.0
33280,5836180.0
33281,5759936.5
33282,6993211.5
33283,6124334.0
33284,6732607.0
33285,13857584.0
33286,5531805.0
33287,3898857.5
33288,11263548.0
33289,5975936.5
33290,6333639.0
33291,5870217.0
33292,8219584.5
33293,6412926.0
33294,5802202.0
33295,4094258.5
33296,4311003.0
33297,7757575.0
33298,8925484.0
33299,14249576.0
33300,3848564.5
33301,8635060.0
33302,4860495.5
33303,11525606.0
33304,12522884.0
33305,6363128.5
33306,6157383.5
33307,9997968.0
33308,7120621.5
33309,6887876.0
33310,19604740.0
33311,6788785.5
33312,4808432.5
33313,5762827.0
33314,10526564.0
33315,8109659.5
33316,7306762.5
33317,8115357.0
33318,7057286.0
33319,6470685.5
33320,9563626.0
33321,5655901.5
33322,4859225.0
33323,8373801.5
33324,11292110.0
33325,9136540.0
33326,7052440.0
33327,6659375.0
33328,7133999.0
33329,10607296.0
33330,3840921.0
33331,21685824.0
33332,4615499.0
33333,12072464.0
33334,6789262.0
33335,12164708.0
33336,9095118.0
33337,3942129.25
33338,10699094.0
33339,5774031.0
33340,7487572.5
33341,7563521.0
33342,22469210.0
33343,6544442.5
33344,4827403.0
33345,6156972.5
33346,16252736.0
33347,16796290.0
33348,6267066.0
33349,5747340.5
33350,5301967.5
33351,10982138.0
33352,6059894.5
33353,6798675.5
33354,5891537.5
33355,4928894.5
33356,6932628.0
33357,8820160.0
33358,2868253.25
33359,9067794.0
33360,4715543.5
33361,10328722.0
33362,3339563.5
33363,6589215.5
33364,5942375.0
33365,8808284.0
33366,16586458.0
33367,6035626.0
33368,9677130.0
33369,7967467.0
33370,5868217.0
33371,6107876.0
33372,5853469.0
33373,6478858.5
33374,6738046.0
33375,6666883.0
33376,6129626.5
33377,8131327.5
33378,21890370.0
33379,5716847.0
33380,7300803.5
33381,6959105.5
33382,4197703.5
33383,6253100.5
33384,8579436.0
33385,2106599.5
33386,11688664.0
33387,7733042.0
33388,8924882.0
33389,4009621.5
33390,7665508.5
33391,5529242.0
33392,13158060.0
33393,6289147.5
33394,6043708.0
33395,9255494.0
33396,6834983.0
33397,7006638.0
33398,5739508.5
33399,11538354.0
33400,20851366.0
33401,13200474.0
33402,3789292.25
33403,6918736.0
33404,11657406.0
33405,9478158.0
33406,5382686.0
33407,6928459.5
33408,9716020.0
33409,8902374.0
33410,7003183.0
33411,6509032.5
33412,11010788.0
33413,5454572.0
33414,7576019.5
33415,22233984.0
33416,11695580.0
33417,6738190.0
33418,8640598.0
33419,7304310.5
33420,11115604.0
33421,7756737.5
33422,7936632.5
33423,3224190.0
33424,7659686.0
33425,6514971.0
33426,7179867.0
33427,16322996.0
33428,4382732.5
33429,4072637.5
33430,4439226.5
33431,4300329.5
33432,5867974.5
33433,5853398.5
33434,3866342.25
33435,7683493.5
33436,6086506.5
33437,5682618.5
33438,5094381.0
33439,3982797.75
33440,5850443.0
33441,5072571.0
33442,8993936.0
33443,6694240.0
33444,16037496.0
33445,4092435.5
33446,8497294.0
33447,4126680.0
33448,8780918.0
33449,13494334.0
33450,5916611.5
33451,14120218.0
33452,10403406.0
33453,4602749.0
33454,5837364.0
33455,6755033.5
33456,6787457.0
33457,5558436.0
33458,4371844.5
33459,18606044.0
33460,12365338.0
33461,11855078.0
33462,7683583.0
33463,5348037.0
33464,14964562.0
33465,5176851.0
33466,4172703.5
33467,5812197.0
33468,4160541.5
33469,10986158.0
33470,6723408.0
33471,1950729.25
33472,9950088.0
33473,8211876.0
33474,4730605.0
33475,3637571.5
33476,6350459.5
33477,8021645.5
33478,7039345.5
33479,11716986.0
33480,7395688.5
33481,6974958.5
33482,4867924.5
33483,8149223.5
33484,6297828.0
33485,18716014.0
33486,15173638.0
33487,5570715.0
33488,12836476.0
33489,11472958.0
33490,11923206.0
33491,8546192.0
33492,7356525.5
33493,7246139.5
33494,5993959.0
33495,9867668.0
33496,7102835.0
33497,10740980.0
33498,8110863.0
33499,7990854.0
33500,7211085.5
33501,9898738.0
33502,5372297.0
33503,8693262.0
33504,9882882.0
33505,6995267.5
33506,9923434.0
33507,7227284.5
33508,5406206.0
33509,5866767.5
33510,9895708.0
33511,7114369.5
33512,5609913.0
33513,15985760.0
33514,4246075.0
33515,4009621.5
33516,5269037.5
33517,9781822.0
33518,7810870.5
33519,7336611.5
33520,6166859.0
33521,7326012.5
33522,4308816.0
33523,6861578.5
33524,6159609.5
33525,8520424.0
33526,9736524.0
33527,7152547.0
33528,6973514.5
33529,4768472.5
33530,5972612.0
33531,6127847.0
33532,5021290.5
33533,6423318.5
33534,4679966.0
33535,8405300.0
33536,7831446.0
33537,4169215.75
33538,8386390.5
33539,8580528.0
33540,8641730.0
33541,14679648.0
33542,18720140.0
33543,10803364.0
33544,5735527.0
33545,8498250.0
33546,5570715.0
33547,7967852.5
33548,7835132.5
33549,8765572.0
33550,13058682.0
33551,7717506.5
33552,7172644.0
33553,4962454.0
33554,8283556.0
33555,15200634.0
33556,5215337.5
33557,9370856.0
33558,28341958.0
33559,8283472.5
33560,5564445.5
33561,2022154.875
33562,7023363.0
33563,7085861.0
33564,6100128.0
33565,5744081.5
33566,8379439.0
33567,9078966.0
33568,1594004.0
33569,5483693.0
33570,9879914.0
33571,2871641.0
33572,6891683.5
33573,3695127.5
33574,7487857.5
33575,5500328.5
33576,5327554.0
33577,9185824.0
33578,12621492.0
33579,8525806.0
33580,8628704.0
33581,6956323.0
